"index","feature1","feature2","feature3","feature4","feature5","feature6","feature7","feature8","feature9","feature10","feature11","feature12","feature13","feature14","feature15","feature16","feature17","feature18","feature19","feature20","feature21","feature22","feature23","feature24","feature25","feature26","feature27","feature28","feature29","feature30","feature31","feature32","feature33","feature34","feature35","feature36","feature37","feature38","feature39","feature40","feature41","feature42","feature43","feature44","feature45","feature46","feature47","feature48","feature49","feature50","feature51","feature52","feature53","feature54","feature55","feature56","feature57","feature58","feature59","feature60","feature61","feature62","feature63","feature64","feature65","feature66","feature67","feature68","feature69","feature70","feature71","feature72","feature73","feature74","feature75","feature76","feature77","feature78","feature79","feature80","feature81","feature82","feature83","feature84","feature85","feature86","feature87","feature88","feature89","feature90","feature91","feature92","feature93","feature94","feature95","feature96","feature97","feature98","feature99","feature100","feature101","feature102","feature103","feature104","feature105","feature106","feature107","feature108","feature109","feature110","feature111","feature112","feature113","feature114","feature115","feature116"
478,0.21065,0.1304,1.456215,-0.234534,0.875405,-0.668051,0.585967,-0.554133,0.354731,-0.031103,-0.054256,-0.357807,-0.090147,0.214804,0.777909,0.903391,0.362193,1.105077,1.105077,1.105077,1.105077,1.105077,1.105077,1.105077,1.105077,1.105077,1.105077,1.105077,1.105077,1.394386,1.279139,2.064301,0.102577,1.345298,1.076052,2.023078,2.441298,1.893415,1.187262,0.903466,0.895912,0.356501,0.702961,0.323423,-0.183299,0.010585,2.317686,2.317686,2.317686,2.317686,2.317686,2.317686,2.317686,2.317686,2.317686,2.317686,2.317686,2.317686,0.042989,0.346575,0.927693,-1.040782,0.01436,-0.020822,-0.424096,0.454259,0.341722,0.076673,-0.482173,-0.26449,-0.743924,-0.347766,-0.872581,-0.426183,-0.639474,1.704845,1.704845,1.704845,1.704845,1.704845,1.704845,1.704845,1.704845,1.704845,1.704845,1.704845,1.704845,0.421369,0.206064,0.731115,-0.143306,0.375817,-0.375295,1.522999,0.992803,1.319511,1.49414,0.672668,-0.31485,-0.607235,-0.364391,-0.599223,-0.477426,-0.323957,2.374246,2.374246,2.374246,2.374246,2.374246,2.374246,2.374246,2.374246,2.374246,2.374246,2.374246,2.374246
1003,0.70326,0.660228,-0.359277,-1.07328,-0.416781,-0.511504,-2.241612,0.720383,1.259697,1.004525,-1.193291,-0.028554,0.157806,-0.704186,-0.147085,-0.483893,0.650287,-0.181625,-0.181625,-0.181625,-0.181625,-0.181625,-0.181625,-0.181625,-0.181625,-0.181625,-0.181625,-0.181625,-0.181625,0.14003,0.047549,-0.616029,-0.928291,0.69825,-0.524612,0.21451,-0.045224,0.839907,0.115813,1.568363,0.706585,1.02204,1.127403,0.265989,1.41649,1.186954,0.053013,0.053013,0.053013,0.053013,0.053013,0.053013,0.053013,0.053013,0.053013,0.053013,0.053013,0.053013,0.98006,0.299355,-0.643646,0.59803,-0.010933,0.452689,0.339965,-0.928786,0.422177,0.25563,0.705872,-0.494618,1.691994,1.436133,0.36192,1.622115,2.688036,0.158877,0.158877,0.158877,0.158877,0.158877,0.158877,0.158877,0.158877,0.158877,0.158877,0.158877,0.158877,2.380127,1.776251,0.532542,-0.20567,-0.153627,-0.126029,0.550433,-0.245726,1.153684,0.26594,1.698303,0.443369,0.703701,0.754428,0.188577,2.363057,1.099488,0.691565,0.691565,0.691565,0.691565,0.691565,0.691565,0.691565,0.691565,0.691565,0.691565,0.691565,0.691565
344,-0.17199,-0.096505,-0.490214,-0.662803,0.857764,-0.040324,-1.331865,1.294977,-0.203739,0.463448,-2.13593,-2.505494,-1.184568,-1.850504,-0.103199,0.982649,0.557713,1.351336,1.351336,1.351336,1.351336,1.351336,1.351336,1.351336,1.351336,1.351336,1.351336,1.351336,1.351336,-0.410776,-0.44982,-0.729123,-0.657725,-0.659118,-0.611324,-0.302229,-0.458131,-0.196294,0.470431,1.383121,0.296581,0.443756,1.478805,2.015423,1.816878,3.000244,0.566938,0.566938,0.566938,0.566938,0.566938,0.566938,0.566938,0.566938,0.566938,0.566938,0.566938,0.566938,-0.554251,-0.436655,-0.714662,-0.735326,-1.0151,-0.168383,0.695329,0.025058,0.424681,2.243123,2.575965,0.805794,0.159378,2.005643,3.625761,2.270137,3.008646,1.328211,1.328211,1.328211,1.328211,1.328211,1.328211,1.328211,1.328211,1.328211,1.328211,1.328211,1.328211,-0.361008,0.051758,-0.409374,0.522924,0.84084,-0.263052,0.537011,-0.87203,-0.545466,0.762799,1.594629,-0.1635,2.169469,3.786344,2.893494,1.253801,4.238456,0.422009,0.422009,0.422009,0.422009,0.422009,0.422009,0.422009,0.422009,0.422009,0.422009,0.422009,0.422009
944,0.246358,-0.172623,-0.534243,0.400598,1.276819,-0.598739,-0.540069,0.462065,0.008666,-0.574265,-0.36424,0.900172,0.096819,-1.399004,-0.967487,-0.309674,0.204447,0.322179,0.322179,0.322179,0.322179,0.322179,0.322179,0.322179,0.322179,0.322179,0.322179,0.322179,0.322179,-0.547138,-0.711304,-0.933685,-0.622375,-1.601891,-0.850561,-1.053583,-0.361955,-0.870236,-0.766419,-0.894778,-0.041335,0.136996,-0.230709,-0.436117,-0.773017,-0.10299,0.183042,0.183042,0.183042,0.183042,0.183042,0.183042,0.183042,0.183042,0.183042,0.183042,0.183042,0.183042,-0.414889,-1.099402,-1.777462,0.049611,-1.686306,-0.902044,-1.26433,-1.047681,-1.190841,-0.997569,-1.013956,-0.261085,-0.581885,-0.262506,-0.65412,-0.588403,-0.004165,-0.239513,-0.239513,-0.239513,-0.239513,-0.239513,-0.239513,-0.239513,-0.239513,-0.239513,-0.239513,-0.239513,-0.239513,-0.940809,-1.736413,-2.583011,-0.377006,-2.512944,-1.491989,-1.651256,-1.051644,-1.19064,-1.27958,-1.468105,-0.611074,-0.715747,-0.947193,-1.161966,-0.809797,-0.64493,-0.25188,-0.25188,-0.25188,-0.25188,-0.25188,-0.25188,-0.25188,-0.25188,-0.25188,-0.25188,-0.25188,-0.25188
154,-0.548603,-0.152121,-0.520494,-0.013269,1.098155,0.200229,-0.332577,0.438341,-0.069017,0.293257,-0.023381,0.456835,-0.077502,0.369703,0.03875,-0.035406,-1.268115,-0.12519,-0.12519,-0.12519,-0.12519,-0.12519,-0.12519,-0.12519,-0.12519,-0.12519,-0.12519,-0.12519,-0.12519,-0.421312,-0.168835,-0.670681,0.044929,0.067318,-0.029866,-0.648437,-0.304949,-0.811559,-0.13209,-0.092283,-0.144074,-0.225934,-0.264245,-0.643094,-0.532803,-0.405981,-0.208593,-0.208593,-0.208593,-0.208593,-0.208593,-0.208593,-0.208593,-0.208593,-0.208593,-0.208593,-0.208593,-0.208593,-0.676704,0.779196,0.473231,0.336291,0.161814,-0.04372,-1.067217,-0.502215,-0.910527,-0.344605,-0.839364,-0.311239,-0.727081,-0.624806,-0.593766,-0.459795,-0.443656,-0.346928,-0.346928,-0.346928,-0.346928,-0.346928,-0.346928,-0.346928,-0.346928,-0.346928,-0.346928,-0.346928,-0.346928,-0.527738,0.338166,-0.329248,-0.309612,1.242932,-0.902451,-1.170952,-0.616425,-0.757209,-0.243115,-0.266371,-0.146025,-0.58241,-0.616508,-0.682456,-0.665072,-0.614791,-0.380531,-0.380531,-0.380531,-0.380531,-0.380531,-0.380531,-0.380531,-0.380531,-0.380531,-0.380531,-0.380531,-0.380531
391,1.740422,0.917212,1.422495,0.295401,-0.046348,-2.815947,0.256713,-0.013346,0.457072,0.545647,0.364422,0.7134,1.641659,1.243055,0.908436,0.225071,0.323277,-0.569482,-0.569482,-0.569482,-0.569482,-0.569482,-0.569482,-0.569482,-0.569482,-0.569482,-0.569482,-0.569482,-0.569482,1.240728,0.92987,0.980332,-0.453238,0.012217,-0.47112,-0.393813,-0.683373,-0.554867,0.256841,-0.39918,-0.661473,0.156908,0.113107,0.171029,-0.243202,-0.34915,-0.494967,-0.494967,-0.494967,-0.494967,-0.494967,-0.494967,-0.494967,-0.494967,-0.494967,-0.494967,-0.494967,-0.494967,1.320092,0.07274,0.495111,0.174876,0.423197,1.687851,-0.997258,-1.442693,-1.33214,-0.4934,-1.255019,-1.267088,-1.115417,-0.924972,-0.924115,-1.027927,-0.629165,-0.537285,-0.537285,-0.537285,-0.537285,-0.537285,-0.537285,-0.537285,-0.537285,-0.537285,-0.537285,-0.537285,-0.537285,-0.428944,-1.709914,0.266409,-0.302235,-0.460768,-0.223859,-1.503997,-1.342905,-1.237334,-1.122119,-1.213424,-1.166794,-1.094262,-0.688873,-0.613409,-0.556468,-1.048881,-0.30089,-0.30089,-0.30089,-0.30089,-0.30089,-0.30089,-0.30089,-0.30089,-0.30089,-0.30089,-0.30089,-0.30089
693,-0.409527,-0.608431,-0.189329,-0.195703,-1.922484,-0.155449,-0.118401,0.353102,-0.098698,-0.177465,-1.01811,0.050841,-0.307996,1.331977,0.399645,1.868533,1.859837,-0.744942,-0.744942,-0.744942,-0.744942,-0.744942,-0.744942,-0.744942,-0.744942,-0.744942,-0.744942,-0.744942,-0.744942,-0.556882,-0.49818,-0.212113,-0.266697,0.598342,0.132572,-0.152278,0.158907,-0.249578,0.850595,0.749785,0.764928,0.054561,-0.402763,0.417327,0.127508,-0.444639,-0.790628,-0.790628,-0.790628,-0.790628,-0.790628,-0.790628,-0.790628,-0.790628,-0.790628,-0.790628,-0.790628,-0.790628,-0.335911,-1.029733,0.548045,-0.387275,1.202621,-1.17639,0.672117,-0.373366,-0.367678,-0.327738,-0.061212,-0.147126,-0.422381,-0.922385,-0.030396,-0.371933,-0.379815,-0.718124,-0.718124,-0.718124,-0.718124,-0.718124,-0.718124,-0.718124,-0.718124,-0.718124,-0.718124,-0.718124,-0.718124,-0.753018,-0.782323,1.145805,-0.039029,0.072097,-0.082846,-0.570214,0.513418,-0.32618,-0.132755,0.922152,-0.183941,-0.609684,-0.444817,-0.22109,-0.592072,-0.371972,-0.750149,-0.750149,-0.750149,-0.750149,-0.750149,-0.750149,-0.750149,-0.750149,-0.750149,-0.750149,-0.750149,-0.750149
325,0.304387,0.178084,-0.465225,-1.260797,0.61985,0.144665,-1.654025,0.048973,-0.431466,0.957283,-1.505407,-2.174625,0.155569,1.682754,1.41094,-2.631968,3.912492,0.434022,0.434022,0.434022,0.434022,0.434022,0.434022,0.434022,0.434022,0.434022,0.434022,0.434022,0.434022,-0.315159,-0.470106,-0.730152,-1.07581,-0.795664,-0.953356,-0.914081,0.80793,0.338519,0.393401,-0.452663,-0.842592,-0.933439,-0.451888,-0.764624,-1.052323,-0.671064,0.193878,0.193878,0.193878,0.193878,0.193878,0.193878,0.193878,0.193878,0.193878,0.193878,0.193878,0.193878,-0.544314,-1.128107,-1.432296,0.216631,-0.365896,-0.951565,0.213479,0.236643,0.364813,0.090756,0.158694,0.404152,-0.312671,-0.303812,-0.241622,0.283362,0.225744,0.906707,0.906707,0.906707,0.906707,0.906707,0.906707,0.906707,0.906707,0.906707,0.906707,0.906707,0.906707,-0.102347,-0.69627,-1.111255,0.1598,-0.904765,0.241083,0.284059,1.183381,0.162522,1.425913,0.688101,-0.053993,0.085294,0.295305,0.088638,0.433092,0.112766,0.534324,0.534324,0.534324,0.534324,0.534324,0.534324,0.534324,0.534324,0.534324,0.534324,0.534324,0.534324
440,1.530627,1.290724,-0.048304,-2.478815,1.764015,-1.340019,-1.669536,0.400314,0.677895,-0.326317,-1.746461,1.148214,-3.014365,0.235513,-1.537267,-3.115535,-0.04705,4.590664,4.590664,4.590664,4.590664,4.590664,4.590664,4.590664,4.590664,4.590664,4.590664,4.590664,4.590664,-0.678201,-0.965,-0.865312,-0.990697,-1.702765,-2.018068,-1.44607,-2.684484,-2.550523,-1.441355,-3.242499,-2.393274,-1.374105,-0.161456,-0.7073,0.172102,-0.803025,1.628842,1.628842,1.628842,1.628842,1.628842,1.628842,1.628842,1.628842,1.628842,1.628842,1.628842,1.628842,-0.480363,-1.193048,-1.294263,0.260067,-1.119994,-1.580432,-0.272496,-1.460447,-1.118811,0.556145,-0.982281,-0.315294,0.783844,1.612965,0.033173,1.358689,0.470137,2.1685,2.1685,2.1685,2.1685,2.1685,2.1685,2.1685,2.1685,2.1685,2.1685,2.1685,2.1685,-0.62313,-1.621093,-1.334805,0.182936,-0.653019,-1.769861,0.499355,-1.113959,-0.578712,1.245387,-0.502907,-0.040412,1.529038,2.042575,1.118302,1.620887,0.940152,0.930489,0.930489,0.930489,0.930489,0.930489,0.930489,0.930489,0.930489,0.930489,0.930489,0.930489,0.930489
1022,0.632208,0.512337,-0.24016,0.123134,0.185088,0.098472,-2.360475,1.59614,-0.998992,1.30869,-0.111571,-0.686694,0.348044,-2.884059,-1.184031,-0.828304,0.640683,-0.160077,-0.160077,-0.160077,-0.160077,-0.160077,-0.160077,-0.160077,-0.160077,-0.160077,-0.160077,-0.160077,-0.160077,0.370182,0.296898,-0.414102,0.131945,0.010404,-0.025844,0.206903,0.29466,1.258256,0.645512,0.583715,0.775916,1.278485,1.768731,1.317391,1.162208,3.897827,-0.070824,-0.070824,-0.070824,-0.070824,-0.070824,-0.070824,-0.070824,-0.070824,-0.070824,-0.070824,-0.070824,-0.070824,1.125954,0.361975,-0.697506,0.055776,-0.33665,0.356529,2.201358,0.574042,1.677261,-0.270486,-0.555234,-0.290633,-0.21445,1.685109,0.587502,0.053906,0.743897,-0.376842,-0.376842,-0.376842,-0.376842,-0.376842,-0.376842,-0.376842,-0.376842,-0.376842,-0.376842,-0.376842,-0.376842,2.240559,1.729863,0.079376,-0.338112,-0.201047,-0.035855,1.44588,-0.270904,0.617039,-0.236567,-0.637255,-0.421302,-0.154775,0.856565,-0.008865,0.066568,3.790273,-0.378489,-0.378489,-0.378489,-0.378489,-0.378489,-0.378489,-0.378489,-0.378489,-0.378489,-0.378489,-0.378489,-0.378489
467,-0.66036,-0.798808,-0.768277,-0.699798,-0.866523,1.149533,-0.0862,-0.229778,-2.316497,0.274077,0.238537,0.75308,0.461289,-1.174276,-0.579984,-0.854985,-0.228618,-0.715185,-0.715185,-0.715185,-0.715185,-0.715185,-0.715185,-0.715185,-0.715185,-0.715185,-0.715185,-0.715185,-0.715185,-0.982898,-1.18712,-0.908479,-0.946374,-1.564781,-1.564555,-1.154889,-1.261227,-0.774629,-1.120315,-0.997344,-1.279072,-0.936469,-0.734913,-0.924496,-0.741563,-1.005269,-0.792176,-0.792176,-0.792176,-0.792176,-0.792176,-0.792176,-0.792176,-0.792176,-0.792176,-0.792176,-0.792176,-0.792176,-0.770307,-1.344502,-0.184907,-0.17878,-1.162335,-0.419824,-0.844532,-0.645649,0.50598,0.033359,-0.770251,-0.322269,0.089843,-0.185317,-0.641587,-0.355591,-0.27237,-0.708606,-0.708606,-0.708606,-0.708606,-0.708606,-0.708606,-0.708606,-0.708606,-0.708606,-0.708606,-0.708606,-0.708606,-0.906548,-1.622336,-0.211579,-0.083959,-0.750494,-1.441959,-0.654952,-0.686784,0.706026,-0.49988,-0.231131,-0.402361,0.092958,0.24786,-0.365336,-0.351998,-0.367196,-0.790991,-0.790991,-0.790991,-0.790991,-0.790991,-0.790991,-0.790991,-0.790991,-0.790991,-0.790991,-0.790991,-0.790991
725,-0.387115,-0.905925,-0.309137,0.145444,0.751558,0.035653,-0.107462,0.097123,0.793618,0.401153,0.278068,0.576736,0.407788,-0.764443,-0.272342,-0.683591,-0.046771,0.378614,0.378614,0.378614,0.378614,0.378614,0.378614,0.378614,0.378614,0.378614,0.378614,0.378614,0.378614,-0.178432,-0.658174,0.581506,-0.207418,0.243324,-0.411645,-0.330708,-0.516293,-0.339064,-0.135272,-0.45898,0.345983,0.297289,-0.337365,-0.395992,-0.346653,-0.157735,0.241865,0.241865,0.241865,0.241865,0.241865,0.241865,0.241865,0.241865,0.241865,0.241865,0.241865,0.241865,-0.538223,-1.174421,-0.630567,-0.640046,0.741762,-0.958412,-0.390774,-0.925294,-0.561627,-0.437691,-0.693842,-0.960789,-0.571164,-0.597601,-0.434559,-0.81334,-0.754851,0.524634,0.524634,0.524634,0.524634,0.524634,0.524634,0.524634,0.524634,0.524634,0.524634,0.524634,0.524634,-0.719108,-1.67686,1.248668,-0.003153,2.006766,-0.320042,-0.943811,-0.760394,-0.830331,-0.718202,-0.807894,-0.516703,-0.665693,-0.876717,-0.889155,-0.474168,-0.476231,-0.059923,-0.059923,-0.059923,-0.059923,-0.059923,-0.059923,-0.059923,-0.059923,-0.059923,-0.059923,-0.059923,-0.059923
795,1.971478,1.852672,0.114868,-2.128631,1.383371,-1.942733,-1.166165,-0.583136,0.086737,-0.456135,1.072471,1.95532,-1.628647,1.693055,-0.499142,0.826097,-0.638142,1.103025,1.103025,1.103025,1.103025,1.103025,1.103025,1.103025,1.103025,1.103025,1.103025,1.103025,1.103025,-0.800494,-1.083758,-0.929769,-1.374248,-2.032595,-2.209477,-2.224103,-2.775004,-2.7647,-2.66884,-2.597818,-3.187695,-2.733006,-2.355326,-2.372069,-1.690082,-2.430633,-0.307663,-0.307663,-0.307663,-0.307663,-0.307663,-0.307663,-0.307663,-0.307663,-0.307663,-0.307663,-0.307663,-0.307663,-0.437608,-1.090569,-1.405999,0.231483,-1.442683,-0.869532,-0.912822,-1.015433,-0.772494,0.222115,1.092883,0.42077,0.915228,1.47314,0.85952,1.676205,0.33181,0.137122,0.137122,0.137122,0.137122,0.137122,0.137122,0.137122,0.137122,0.137122,0.137122,0.137122,0.137122,-0.502453,-1.604425,-1.648591,0.289895,-0.967244,-1.788484,-0.070705,-1.088687,-1.125665,0.379634,1.243272,-0.227234,0.551619,0.683077,0.471045,1.082594,-0.319764,-0.429541,-0.429541,-0.429541,-0.429541,-0.429541,-0.429541,-0.429541,-0.429541,-0.429541,-0.429541,-0.429541,-0.429541
817,-0.428123,-0.693467,-0.469739,-0.108439,0.071192,0.520458,-0.956409,1.98749,0.157292,0.602269,-0.375535,-3.209911,-0.439487,-0.331795,-0.856601,-0.260502,-0.786018,-0.134425,-0.134425,-0.134425,-0.134425,-0.134425,-0.134425,-0.134425,-0.134425,-0.134425,-0.134425,-0.134425,-0.134425,-0.682525,-0.94091,-0.663459,-0.424686,-1.465584,-1.156113,-0.944953,-0.213522,-0.914957,-0.802277,-0.842003,-0.473639,-0.58066,-0.481344,-0.478334,-0.810658,-0.552668,-0.366486,-0.366486,-0.366486,-0.366486,-0.366486,-0.366486,-0.366486,-0.366486,-0.366486,-0.366486,-0.366486,-0.366486,-0.589433,-1.278401,0.182311,-0.159164,-0.053345,-0.27888,-0.346209,2.292512,1.008417,-1.111426,-0.081416,1.241689,0.260383,-0.771902,-0.491007,-0.562547,-0.570192,0.154798,0.154798,0.154798,0.154798,0.154798,0.154798,0.154798,0.154798,0.154798,0.154798,0.154798,0.154798,-0.43041,-1.555607,-0.10377,-0.488994,-1.281154,0.628165,0.707481,1.85089,0.273279,-1.444814,-1.157623,0.625199,-0.527335,-0.908439,-0.719201,-1.053796,-0.902062,-0.255964,-0.255964,-0.255964,-0.255964,-0.255964,-0.255964,-0.255964,-0.255964,-0.255964,-0.255964,-0.255964,-0.255964
159,-0.803585,-1.164455,0.089426,1.383512,0.255586,0.295899,0.857892,0.573954,0.919223,-0.749053,1.121326,0.620013,0.323111,0.94757,0.419625,-0.810983,-0.713259,-0.307832,-0.307832,-0.307832,-0.307832,-0.307832,-0.307832,-0.307832,-0.307832,-0.307832,-0.307832,-0.307832,-0.307832,-0.181477,-0.623519,1.683312,0.603327,0.311603,0.514014,0.159148,0.191245,0.589481,1.543529,0.679709,0.77961,-0.49797,-0.443897,-0.190171,-0.231328,-0.02144,-0.019741,-0.019741,-0.019741,-0.019741,-0.019741,-0.019741,-0.019741,-0.019741,-0.019741,-0.019741,-0.019741,-0.019741,-0.727673,-1.311324,0.116977,-0.260048,-0.952496,-1.408913,-1.106302,-0.798535,-0.682059,-0.5973,-0.346394,-0.738784,-0.957105,-0.846881,-0.990722,-0.541232,-0.464151,-0.538645,-0.538645,-0.538645,-0.538645,-0.538645,-0.538645,-0.538645,-0.538645,-0.538645,-0.538645,-0.538645,-0.538645,-0.679039,-1.633184,0.240996,-0.637194,-0.903192,-1.350846,-0.870536,-0.43504,-0.605072,0.013224,-0.292006,-0.081191,-0.919293,-0.707329,-0.589225,-0.521131,-0.451798,-0.394826,-0.394826,-0.394826,-0.394826,-0.394826,-0.394826,-0.394826,-0.394826,-0.394826,-0.394826,-0.394826,-0.394826
765,-0.152819,0.193354,-0.11216,-1.154189,0.151782,-0.006826,0.00711,-0.782203,-0.465047,-1.244297,-1.217605,0.85884,-0.124816,-0.907679,0.885507,0.432836,0.474575,-0.395049,-0.395049,-0.395049,-0.395049,-0.395049,-0.395049,-0.395049,-0.395049,-0.395049,-0.395049,-0.395049,-0.395049,-0.453469,-0.16805,-0.308788,-0.533728,-0.614136,-1.058826,-1.047667,-0.084206,-0.27997,0.102194,-0.049238,0.281948,0.194881,-0.282542,0.219918,0.817707,0.347863,-0.312307,-0.312307,-0.312307,-0.312307,-0.312307,-0.312307,-0.312307,-0.312307,-0.312307,-0.312307,-0.312307,-0.312307,-0.30089,0.578456,0.779608,-0.582879,0.696834,0.298378,-0.745207,0.507712,0.609867,0.53341,0.478091,0.494296,0.621805,0.242633,1.040957,1.54677,1.023241,-0.12122,-0.12122,-0.12122,-0.12122,-0.12122,-0.12122,-0.12122,-0.12122,-0.12122,-0.12122,-0.12122,-0.12122,-0.529615,0.298332,1.016004,0.306324,1.097268,-0.689587,-1.492859,0.016992,-0.593409,-0.019792,-0.271428,0.847057,-0.511989,0.145877,-0.17906,0.96004,1.385056,0.136117,0.136117,0.136117,0.136117,0.136117,0.136117,0.136117,0.136117,0.136117,0.136117,0.136117,0.136117
390,-0.587915,-0.591023,-0.759384,-0.802594,0.691957,0.959777,-0.739698,0.200178,-0.320624,0.371548,-0.27648,0.173827,0.656219,-0.690194,-0.40191,0.488766,-0.188207,-0.160077,-0.160077,-0.160077,-0.160077,-0.160077,-0.160077,-0.160077,-0.160077,-0.160077,-0.160077,-0.160077,-0.160077,-0.776864,-0.654008,-0.879075,-1.107489,-0.917476,-1.262963,-1.104495,-0.93873,-0.91433,-0.923525,-0.490424,-0.663675,-0.525306,-0.216368,-0.678759,-0.689367,0.030145,-0.411377,-0.411377,-0.411377,-0.411377,-0.411377,-0.411377,-0.411377,-0.411377,-0.411377,-0.411377,-0.411377,-0.411377,-0.709842,-0.414206,-0.693198,-1.523626,-0.932854,-0.580611,-0.91003,-0.979105,-0.758079,-1.095825,-1.105731,-1.133387,-1.111852,-0.964509,-0.829226,-0.978498,-0.720361,-0.232714,-0.232714,-0.232714,-0.232714,-0.232714,-0.232714,-0.232714,-0.232714,-0.232714,-0.232714,-0.232714,-0.232714,-0.305157,0.062493,-0.59563,0.481683,0.864521,0.503433,-0.929453,-1.415883,-1.15534,-1.148722,-0.779583,-1.200015,-1.405967,-1.140995,-1.093774,-1.060253,-1.011964,-0.529604,-0.529604,-0.529604,-0.529604,-0.529604,-0.529604,-0.529604,-0.529604,-0.529604,-0.529604,-0.529604,-0.529604
947,-0.405287,-0.279707,-0.175161,-0.374748,1.01873,0.397132,0.265128,-0.358383,0.347957,-0.511641,0.056207,-0.18506,-0.573527,-0.153545,-0.460527,-0.104685,-0.199819,1.092764,1.092764,1.092764,1.092764,1.092764,1.092764,1.092764,1.092764,1.092764,1.092764,1.092764,1.092764,0.304955,0.301366,0.567397,-0.132774,0.508634,0.323337,0.720601,1.199844,0.852183,1.13316,2.084258,1.313677,0.682041,0.68671,0.051998,-0.103873,0.263753,1.89664,1.89664,1.89664,1.89664,1.89664,1.89664,1.89664,1.89664,1.89664,1.89664,1.89664,1.89664,-0.305939,0.403618,0.255241,-0.85975,0.195595,0.165493,0.580505,0.659107,-0.303993,-0.570059,0.379216,-0.637167,-0.6159,-0.138768,-0.827482,-0.504282,-0.335277,0.837362,0.837362,0.837362,0.837362,0.837362,0.837362,0.837362,0.837362,0.837362,0.837362,0.837362,0.837362,0.309081,0.502925,1.166147,0.217806,0.087591,0.542315,0.691794,0.3633,0.311679,0.259782,1.209711,-0.05621,-0.292481,0.347386,-0.152741,-0.559282,0.145774,1.228634,1.228634,1.228634,1.228634,1.228634,1.228634,1.228634,1.228634,1.228634,1.228634,1.228634,1.228634
612,1.832675,1.466226,0.041957,-3.222673,1.739507,-1.450518,-1.49798,0.221934,0.483345,-0.569391,-1.566942,1.112989,-4.009762,0.964155,-1.387961,-2.738004,-0.175947,4.212041,4.212041,4.212041,4.212041,4.212041,4.212041,4.212041,4.212041,4.212041,4.212041,4.212041,4.212041,-0.779848,-1.0648,-1.003433,-1.460584,-1.920239,-2.496498,-2.44943,-3.092878,-3.200774,-2.798258,-3.124942,-3.213401,-2.260038,-1.918746,-2.516073,-1.67367,-1.444068,0.594801,0.594801,0.594801,0.594801,0.594801,0.594801,0.594801,0.594801,0.594801,0.594801,0.594801,0.594801,-0.322728,-1.142432,-1.487283,1.342614,-1.149753,-1.618252,0.527815,-1.394187,-0.87416,0.559602,-0.570537,-0.504049,1.01797,2.354907,-0.315081,1.461213,1.483933,1.517208,1.517208,1.517208,1.517208,1.517208,1.517208,1.517208,1.517208,1.517208,1.517208,1.517208,1.517208,-0.730724,-1.594537,-1.620441,0.360306,-0.505452,-1.586916,-0.095609,-0.663655,-0.753222,1.001006,-0.46177,0.166242,2.77431,2.379478,0.376704,1.465379,1.715866,0.550661,0.550661,0.550661,0.550661,0.550661,0.550661,0.550661,0.550661,0.550661,0.550661,0.550661,0.550661
230,-1.237924,-1.382211,-0.163017,1.658152,-0.295942,1.212532,1.058083,1.731141,-0.147275,0.494291,-0.511344,0.209166,0.758352,1.679608,0.82001,0.692039,-0.410305,-0.464822,-0.464822,-0.464822,-0.464822,-0.464822,-0.464822,-0.464822,-0.464822,-0.464822,-0.464822,-0.464822,-0.464822,-1.10915,-1.224069,1.728295,1.944733,-0.577121,0.36743,0.097907,-0.212844,0.037578,0.192516,-0.599121,-0.67222,-0.578944,-0.503473,-0.659468,-0.572115,-0.570592,-0.465555,-0.465555,-0.465555,-0.465555,-0.465555,-0.465555,-0.465555,-0.465555,-0.465555,-0.465555,-0.465555,-0.465555,-0.924576,-1.376718,-0.706818,0.007015,-1.352226,-0.938161,-0.643814,-0.291464,-0.267553,-0.276884,-0.270118,-0.466581,-0.515366,-0.696653,0.084427,-0.314861,-0.358307,-0.432589,-0.432589,-0.432589,-0.432589,-0.432589,-0.432589,-0.432589,-0.432589,-0.432589,-0.432589,-0.432589,-0.432589,-0.974953,-1.623409,0.657925,-1.375513,-1.405314,-0.858872,-0.515236,-0.114884,-0.723292,0.456281,-0.270623,-0.142639,-0.021932,-0.626151,-0.537668,-0.841461,-0.617076,-0.505099,-0.505099,-0.505099,-0.505099,-0.505099,-0.505099,-0.505099,-0.505099,-0.505099,-0.505099,-0.505099,-0.505099
