index,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,feature54,feature55,feature56,feature57,feature58,feature59,feature60,feature61,feature62,feature63,feature64,feature65,feature66,feature67,feature68,feature69,feature70,feature71,feature72,feature73,feature74,feature75,feature76,feature77,feature78,feature79,feature80,feature81,feature82,feature83,feature84,feature85,feature86,feature87,feature88,feature89,feature90,feature91,feature92,feature93,feature94,feature95,feature96,feature97,feature98,feature99,feature100,feature101,feature102,feature103,feature104,feature105,feature106,feature107,feature108,feature109,feature110,feature111,feature112,feature113,feature114,feature115,feature116
824,-0.376454,-0.686589,0.157421,0.49365,0.243689,-0.475467,0.965321,-0.505365,0.736465,0.288885,0.778808,0.921623,0.933934,0.25503,0.153413,-0.158145,-0.467312,-0.420701,-0.420701,-0.420701,-0.420701,-0.420701,-0.420701,-0.420701,-0.420701,-0.420701,-0.420701,-0.420701,-0.420701,0.485228,0.083835,1.689443,-0.586073,-0.264976,0.290602,0.738086,0.672094,0.046187,-0.357595,-0.514159,-0.574223,0.215876,-0.219178,-0.32007,-0.152808,-0.289233,-0.369581,-0.369581,-0.369581,-0.369581,-0.369581,-0.369581,-0.369581,-0.369581,-0.369581,-0.369581,-0.369581,-0.369581,-0.343564,0.100738,-0.157559,0.063903,-0.361489,-1.013728,-1.004669,-0.792516,-0.863001,-0.736412,-1.126283,-1.134187,-0.654867,-0.840173,-0.722526,-0.793973,-0.855125,-0.151133,-0.151133,-0.151133,-0.151133,-0.151133,-0.151133,-0.151133,-0.151133,-0.151133,-0.151133,-0.151133,-0.151133,0.457683,0.131764,0.402213,-0.234171,-0.252977,-0.536634,-0.371667,-0.944625,-1.082473,-1.064438,-1.215384,-1.257028,-0.181221,-0.375155,-0.851768,-0.837463,-0.892194,-0.104849,-0.104849,-0.104849,-0.104849,-0.104849,-0.104849,-0.104849,-0.104849,-0.104849,-0.104849,-0.104849,-0.104849
826,-0.54827,-0.451951,-0.802646,1.976565,1.185238,1.109901,-1.001027,0.201173,-2.698104,0.673704,-0.170183,0.473478,-0.829814,-1.34079,-0.834505,1.33581,0.33665,2.22658,2.22658,2.22658,2.22658,2.22658,2.22658,2.22658,2.22658,2.22658,2.22658,2.22658,2.22658,-0.942885,-0.574977,-0.857827,2.65908,-0.735325,-0.765242,-0.898925,-0.362059,-0.038015,0.585328,-0.303186,0.264834,-0.037039,-0.146553,-0.446049,-0.109793,-0.431949,2.003449,2.003449,2.003449,2.003449,2.003449,2.003449,2.003449,2.003449,2.003449,2.003449,2.003449,2.003449,-0.765018,-0.389577,-0.824591,-0.307408,-1.06156,-0.565595,-0.931905,-0.113498,-0.04472,-0.607624,-0.50594,-0.121173,-0.953086,-0.13591,0.108803,-0.35064,-0.721152,1.59607,1.59607,1.59607,1.59607,1.59607,1.59607,1.59607,1.59607,1.59607,1.59607,1.59607,1.59607,-0.889828,0.191317,-0.411863,-1.215912,0.138088,1.525471,-0.991916,-0.341646,-0.496503,-0.533525,-0.629294,0.02547,-0.536497,-0.847529,-0.874029,-0.852717,-0.943598,0.630302,0.630302,0.630302,0.630302,0.630302,0.630302,0.630302,0.630302,0.630302,0.630302,0.630302,0.630302
827,0.374136,0.230936,-0.156787,0.987014,-0.099795,-0.739502,0.556744,0.334043,-0.047745,-0.38439,0.343286,0.365711,0.256287,0.330592,-0.025438,-0.582281,-1.58214,-0.226772,-0.226772,-0.226772,-0.226772,-0.226772,-0.226772,-0.226772,-0.226772,-0.226772,-0.226772,-0.226772,-0.226772,0.028334,0.14101,-0.031927,0.876747,-0.568332,-0.732286,-0.42134,0.105168,0.458179,-0.506138,0.133855,-0.03675,0.492574,-0.478119,0.058759,0.148714,-0.521967,-0.132743,-0.132743,-0.132743,-0.132743,-0.132743,-0.132743,-0.132743,-0.132743,-0.132743,-0.132743,-0.132743,-0.132743,0.091794,-0.215419,-0.855165,1.554191,1.078571,-0.202706,0.231902,0.586775,0.63612,0.114481,0.102261,0.071922,0.52347,-0.25772,-0.721126,0.744696,0.611959,-0.055954,-0.055954,-0.055954,-0.055954,-0.055954,-0.055954,-0.055954,-0.055954,-0.055954,-0.055954,-0.055954,-0.055954,-0.491834,-0.05085,0.231509,-0.167112,-0.95068,-0.887505,0.04883,0.124746,0.782356,-0.294655,-0.026458,0.068187,0.457801,-0.276181,-0.234506,0.882034,0.232489,-0.023166,-0.023166,-0.023166,-0.023166,-0.023166,-0.023166,-0.023166,-0.023166,-0.023166,-0.023166,-0.023166,-0.023166
831,0.107645,0.032628,0.881832,0.086421,-0.459441,-0.119054,0.950076,0.056024,1.516232,0.244653,0.59729,0.396405,0.303823,-0.872203,0.450125,1.500976,1.062421,-0.564352,-0.564352,-0.564352,-0.564352,-0.564352,-0.564352,-0.564352,-0.564352,-0.564352,-0.564352,-0.564352,-0.564352,0.882375,0.69163,1.013967,0.085582,1.735128,0.45358,0.208516,0.307237,1.826711,0.987336,1.129058,-0.046991,-0.046483,1.746444,0.564006,-0.078652,0.015232,-0.491871,-0.491871,-0.491871,-0.491871,-0.491871,-0.491871,-0.491871,-0.491871,-0.491871,-0.491871,-0.491871,-0.491871,0.474299,0.470343,1.799094,-0.922803,0.950353,-0.070401,0.800251,0.294116,1.892724,-0.300122,-0.381914,0.50105,-0.524678,-0.519076,-0.565418,-0.668083,-0.497079,-0.578076,-0.578076,-0.578076,-0.578076,-0.578076,-0.578076,-0.578076,-0.578076,-0.578076,-0.578076,-0.578076,-0.578076,0.822883,0.537052,1.73042,0.499454,1.622872,0.450347,-0.318094,0.154853,1.007668,-0.6413,-0.41491,-0.40587,-0.879969,0.644062,-0.223226,-0.726001,1.022058,-0.617413,-0.617413,-0.617413,-0.617413,-0.617413,-0.617413,-0.617413,-0.617413,-0.617413,-0.617413,-0.617413,-0.617413
833,-0.15612,-0.332921,-0.720262,-0.409343,1.281165,0.669968,-0.851826,-1.125957,0.262453,-0.539761,0.084042,-0.790608,-0.364999,-0.232373,0.543436,-0.787872,0.078398,4.738419,4.738419,4.738419,4.738419,4.738419,4.738419,4.738419,4.738419,4.738419,4.738419,4.738419,4.738419,-0.539951,-0.756948,-0.881195,-0.615169,-0.176723,-0.108303,0.650632,1.685746,1.317033,0.448531,1.1767,-0.003691,0.442429,0.615108,-0.413081,0.052737,-0.194944,4.639634,4.639634,4.639634,4.639634,4.639634,4.639634,4.639634,4.639634,4.639634,4.639634,4.639634,4.639634,-0.448106,-1.125474,-1.485446,0.03672,-0.872339,0.290462,0.771594,1.996052,1.510954,0.452309,0.047941,-0.142172,0.064159,0.243234,0.10797,0.057698,1.092741,3.098528,3.098528,3.098528,3.098528,3.098528,3.098528,3.098528,3.098528,3.098528,3.098528,3.098528,3.098528,-0.604122,-1.384576,-1.394215,-0.192929,-1.056614,-0.599012,0.874596,1.630558,2.689088,0.611343,1.697043,0.270302,0.15013,0.714952,0.111027,-0.06034,0.127316,3.246217,3.246217,3.246217,3.246217,3.246217,3.246217,3.246217,3.246217,3.246217,3.246217,3.246217,3.246217
834,-0.142552,-0.40759,0.01317,0.440841,1.534405,-0.600882,0.237232,0.245701,0.548859,-0.28271,-0.629406,0.307262,0.077777,-0.005991,0.05385,0.564579,0.055863,1.348257,1.348257,1.348257,1.348257,1.348257,1.348257,1.348257,1.348257,1.348257,1.348257,1.348257,1.348257,0.045082,0.037587,1.028139,-0.496066,0.789903,-0.204996,0.10455,-0.060763,0.152363,0.060762,0.597451,-0.176158,-0.189652,-0.202309,-0.093504,-0.224979,-0.456954,1.915215,1.915215,1.915215,1.915215,1.915215,1.915215,1.915215,1.915215,1.915215,1.915215,1.915215,1.915215,-0.531291,-0.19229,-0.390373,-1.182581,-0.787262,-0.999758,0.468038,-0.723709,-0.966581,-0.466279,-0.031794,-1.139386,-0.648204,-0.455885,-0.88771,-0.553262,-0.987923,0.419937,0.419937,0.419937,0.419937,0.419937,0.419937,0.419937,0.419937,0.419937,0.419937,0.419937,0.419937,-0.724212,0.071364,0.984806,0.485706,-0.337815,-1.096407,-0.21806,-0.288753,-0.75784,-0.475062,-0.270711,-0.739068,-0.360136,-0.783793,-0.71255,-0.875451,-0.958605,0.566998,0.566998,0.566998,0.566998,0.566998,0.566998,0.566998,0.566998,0.566998,0.566998,0.566998,0.566998
835,-0.3432,-0.438064,-0.500395,-0.27167,-0.010677,0.548194,-0.950263,0.18742,-1.640995,-0.098239,-0.236784,-3.708441,-0.725877,-0.43057,0.955109,0.257816,0.845957,-0.175468,-0.175468,-0.175468,-0.175468,-0.175468,-0.175468,-0.175468,-0.175468,-0.175468,-0.175468,-0.175468,-0.175468,-0.763708,-0.950631,-0.725417,-0.64644,-0.759528,-0.687141,-0.756884,0.91653,1.247768,-0.312192,0.308564,0.01069,-0.089131,0.377386,-0.609719,-0.075181,-0.556415,-0.238004,-0.238004,-0.238004,-0.238004,-0.238004,-0.238004,-0.238004,-0.238004,-0.238004,-0.238004,-0.238004,-0.238004,-0.398861,-1.179262,-0.204178,-0.044828,-0.424225,-0.786777,0.301246,0.818012,1.149392,0.371597,1.168256,0.796445,1.384559,0.356063,0.885064,0.815142,0.600578,-0.054595,-0.054595,-0.054595,-0.054595,-0.054595,-0.054595,-0.054595,-0.054595,-0.054595,-0.054595,-0.054595,-0.054595,-0.842367,-1.647762,-0.197084,-0.378012,-1.306011,0.193498,0.299221,1.87229,1.582431,-0.363392,0.753893,0.328573,-0.101286,0.30507,-0.097708,-0.169403,-0.431447,-0.239627,-0.239627,-0.239627,-0.239627,-0.239627,-0.239627,-0.239627,-0.239627,-0.239627,-0.239627,-0.239627,-0.239627
837,0.082447,0.566538,-0.358398,-1.014116,0.1021,0.119665,-3.353205,-0.794843,-0.336361,1.958102,-1.263047,-0.334374,2.617709,-1.497049,0.305618,-2.065506,-2.405779,1.510378,1.510378,1.510378,1.510378,1.510378,1.510378,1.510378,1.510378,1.510378,1.510378,1.510378,1.510378,-0.874613,-0.539899,-0.867002,-0.421558,-0.345908,-1.277276,-1.385578,-0.993881,-1.356006,-1.530887,-1.799003,-1.521158,-2.008121,-1.596947,-1.396864,-1.073842,-1.405111,0.494183,0.494183,0.494183,0.494183,0.494183,0.494183,0.494183,0.494183,0.494183,0.494183,0.494183,0.494183,-0.218467,0.156734,0.399281,-0.901505,1.183756,1.519892,2.648139,-0.149318,-0.349215,1.680377,0.812883,-0.117977,0.324724,1.751188,0.235902,2.110817,3.20187,1.994459,1.994459,1.994459,1.994459,1.994459,1.994459,1.994459,1.994459,1.994459,1.994459,1.994459,1.994459,-0.334197,0.374609,-0.265639,0.1199,2.118666,0.021463,0.631233,-0.41187,-0.698945,-0.3175,-0.520527,-0.557988,-0.994858,-0.069221,-0.80108,-0.554306,-0.332611,0.66706,0.66706,0.66706,0.66706,0.66706,0.66706,0.66706,0.66706,0.66706,0.66706,0.66706,0.66706
838,-0.570743,-0.622911,-0.568689,-0.382656,-0.559861,0.666665,-0.405432,0.351923,-1.721773,0.569977,-0.789769,-0.691217,0.154674,-1.28425,0.244508,-1.007421,1.719168,-0.532543,-0.532543,-0.532543,-0.532543,-0.532543,-0.532543,-0.532543,-0.532543,-0.532543,-0.532543,-0.532543,-0.532543,-0.904638,-1.162668,-0.7862,-0.420199,-1.53461,-1.684923,-1.247604,-0.556334,-1.039357,-0.974898,-0.978638,-1.397238,-1.35838,-0.280317,-1.10814,-1.052416,-1.28599,-0.711682,-0.711682,-0.711682,-0.711682,-0.711682,-0.711682,-0.711682,-0.711682,-0.711682,-0.711682,-0.711682,-0.711682,-0.703271,-1.224896,0.00064,-0.72748,0.435429,-0.62097,-0.198083,1.255816,1.559442,1.590623,0.595538,2.517382,0.897303,0.860102,1.996344,0.912991,0.673418,-0.466581,-0.466581,-0.466581,-0.466581,-0.466581,-0.466581,-0.466581,-0.466581,-0.466581,-0.466581,-0.466581,-0.466581,-0.789273,-1.624087,-0.289123,-0.142635,-0.967485,-1.451919,-0.636397,1.023893,0.349018,1.000223,-0.024639,0.16111,-0.245317,0.632162,-0.042804,0.382545,0.112813,-0.686844,-0.686844,-0.686844,-0.686844,-0.686844,-0.686844,-0.686844,-0.686844,-0.686844,-0.686844,-0.686844,-0.686844
844,-0.196613,-0.28879,0.203499,0.037988,1.557861,-0.644496,0.697662,0.427882,0.093528,-0.037593,0.213546,0.299983,0.185368,0.186909,-0.163085,-0.366716,-0.279634,0.010252,0.010252,0.010252,0.010252,0.010252,0.010252,0.010252,0.010252,0.010252,0.010252,0.010252,0.010252,0.378952,0.362888,0.95331,0.423584,-0.992839,-0.325425,-0.268069,-0.110342,-0.345693,-0.522894,-0.520801,-1.021654,-1.171249,-1.011858,-0.953257,-0.798146,-0.729669,-0.371129,-0.371129,-0.371129,-0.371129,-0.371129,-0.371129,-0.371129,-0.371129,-0.371129,-0.371129,-0.371129,-0.371129,-0.242348,0.526027,0.712051,-0.271538,-0.092896,-0.034911,0.238369,-0.28668,-0.608367,-0.586244,-0.661984,-0.931007,-1.262961,-0.983925,-0.992836,-0.973875,-1.098269,-0.493775,-0.493775,-0.493775,-0.493775,-0.493775,-0.493775,-0.493775,-0.493775,-0.493775,-0.493775,-0.493775,-0.493775,-0.389285,0.370372,1.035538,-0.420929,0.178477,0.318683,-0.168129,-0.248231,-0.835324,-0.472035,-1.381718,-0.802034,-0.817194,-1.354158,-0.974324,-0.917719,-0.813298,-0.402994,-0.402994,-0.402994,-0.402994,-0.402994,-0.402994,-0.402994,-0.402994,-0.402994,-0.402994,-0.402994,-0.402994
845,-0.881694,-0.534881,-0.816148,-0.306547,0.642033,0.678053,0.409119,0.556182,0.422096,-0.936108,0.272657,0.891522,-0.433796,0.164736,0.165084,-1.27125,-0.227975,-0.338615,-0.338615,-0.338615,-0.338615,-0.338615,-0.338615,-0.338615,-0.338615,-0.338615,-0.338615,-0.338615,-0.338615,-0.857012,-0.543099,-0.842185,-0.235834,-0.808841,-0.763398,-1.342879,-0.271919,-0.456418,-1.022321,-0.953069,-0.731261,-0.676398,-1.009037,-1.208188,-0.92379,-0.884974,-0.471747,-0.471747,-0.471747,-0.471747,-0.471747,-0.471747,-0.471747,-0.471747,-0.471747,-0.471747,-0.471747,-0.471747,-0.781287,0.393653,0.003651,-0.71543,0.032012,-0.220584,-1.463868,-0.000862,-0.346467,0.307904,-0.824475,-0.785258,-0.628044,-0.976053,-0.491299,-1.020236,-0.512592,-0.527767,-0.527767,-0.527767,-0.527767,-0.527767,-0.527767,-0.527767,-0.527767,-0.527767,-0.527767,-0.527767,-0.527767,-0.758063,0.46117,-0.203025,0.089724,0.334056,0.261019,-1.161,0.302797,-0.484249,-0.73266,-0.756643,-0.70185,-0.058561,-0.369074,-0.579071,-0.422525,-0.187068,-0.601077,-0.601077,-0.601077,-0.601077,-0.601077,-0.601077,-0.601077,-0.601077,-0.601077,-0.601077,-0.601077,-0.601077
847,0.389916,0.241006,1.380898,0.024292,0.581933,-1.150478,-0.605019,0.596742,0.333775,0.179364,-0.29224,0.14575,-0.054003,-0.364602,0.909758,1.25539,0.884437,0.201102,0.201102,0.201102,0.201102,0.201102,0.201102,0.201102,0.201102,0.201102,0.201102,0.201102,0.201102,1.411865,1.262476,1.226927,0.011754,0.525433,1.236376,1.013012,2.59079,1.152897,1.985434,1.430474,1.557388,1.521164,0.505361,-0.131592,0.454983,0.971333,0.645884,0.645884,0.645884,0.645884,0.645884,0.645884,0.645884,0.645884,0.645884,0.645884,0.645884,0.645884,0.138595,0.154299,1.795805,-1.021446,0.161115,1.013728,0.671006,1.430058,-0.313921,-0.108609,-0.350305,0.129923,-0.026373,-0.127056,-0.76759,0.397433,-0.140126,0.475685,0.475685,0.475685,0.475685,0.475685,0.475685,0.475685,0.475685,0.475685,0.475685,0.475685,0.475685,0.874274,0.52304,1.319556,-0.121512,0.915503,-0.012569,0.09314,1.779714,-0.08048,1.277927,-0.495873,0.660758,-0.109637,-0.274769,-0.868489,-0.241603,-0.411649,0.942742,0.942742,0.942742,0.942742,0.942742,0.942742,0.942742,0.942742,0.942742,0.942742,0.942742,0.942742
850,-0.869004,-0.580295,0.856604,-0.55097,-0.690289,0.199836,0.496446,-0.135887,0.247913,0.121049,0.384758,-0.159159,-1.282573,0.262567,0.939439,-0.379375,0.849909,-0.383762,-0.383762,-0.383762,-0.383762,-0.383762,-0.383762,-0.383762,-0.383762,-0.383762,-0.383762,-0.383762,-0.383762,-0.675095,-0.281434,0.889462,-0.359016,2.431895,-0.083385,-0.209058,0.472462,-0.130843,0.101065,0.116368,-0.39728,-0.489474,-0.863124,-0.791602,-0.808232,-0.985834,-0.474843,-0.474843,-0.474843,-0.474843,-0.474843,-0.474843,-0.474843,-0.474843,-0.474843,-0.474843,-0.474843,-0.474843,-0.440814,0.249701,2.265508,-0.394561,1.510089,-0.256756,0.155697,-0.223524,0.365471,-0.094078,0.43714,0.596157,0.789752,-0.280872,-0.513182,-0.675683,-0.163289,0.033785,0.033785,0.033785,0.033785,0.033785,0.033785,0.033785,0.033785,0.033785,0.033785,0.033785,0.033785,-0.669828,0.49332,2.754048,1.078842,1.022006,1.615356,0.787009,2.636165,0.525677,0.471947,1.377638,1.194954,0.698945,0.778964,-0.007569,-0.546382,-0.031264,-0.429541,-0.429541,-0.429541,-0.429541,-0.429541,-0.429541,-0.429541,-0.429541,-0.429541,-0.429541,-0.429541,-0.429541
852,-0.143551,-0.383534,-0.681029,-0.66012,0.319265,0.218254,-0.177202,-0.82901,-0.868178,-1.705711,-0.631083,-1.299188,-1.194969,-0.266565,-0.592584,0.304471,0.800052,0.220598,0.220598,0.220598,0.220598,0.220598,0.220598,0.220598,0.220598,0.220598,0.220598,0.220598,0.220598,-0.504567,-1.025194,-0.937569,-1.201983,-1.480381,-1.571628,-1.224271,-0.939243,0.236656,-0.982209,-0.461465,-1.28131,-1.582547,-1.545586,-0.937357,-1.145155,-0.822672,-0.067728,-0.067728,-0.067728,-0.067728,-0.067728,-0.067728,-0.067728,-0.067728,-0.067728,-0.067728,-0.067728,-0.067728,-0.050454,-1.040773,-1.021209,0.176838,-0.959767,-0.181705,0.680433,2.058398,3.542558,1.233427,1.217111,0.452728,0.073493,-0.64821,0.226927,0.369824,0.702557,0.535511,0.535511,0.535511,0.535511,0.535511,0.535511,0.535511,0.535511,0.535511,0.535511,0.535511,0.535511,-0.054827,-1.375536,-1.408119,-0.003153,-1.360354,-1.047424,0.302481,1.185607,2.506967,0.778822,1.292896,-0.071467,-0.406384,-0.725002,0.246586,-0.448087,0.302446,0.134075,0.134075,0.134075,0.134075,0.134075,0.134075,0.134075,0.134075,0.134075,0.134075,0.134075,0.134075
853,1.052343,0.684548,1.374932,0.446912,0.215459,-1.72455,1.651253,1.793598,-0.42295,1.500519,-0.392446,-0.142269,-0.153978,-0.994528,0.824304,0.623118,1.411128,-0.430962,-0.430962,-0.430962,-0.430962,-0.430962,-0.430962,-0.430962,-0.430962,-0.430962,-0.430962,-0.430962,-0.430962,1.654503,1.478558,1.468557,-0.160375,0.319389,1.161944,1.18126,2.901964,2.062663,1.93405,3.63162,2.0192,1.614784,1.740364,3.497373,2.741836,2.010269,-0.420664,-0.420664,-0.420664,-0.420664,-0.420664,-0.420664,-0.420664,-0.420664,-0.420664,-0.420664,-0.420664,-0.420664,0.732549,-0.30431,0.389892,0.581777,-0.921978,0.196031,0.305882,0.596227,2.334897,1.100414,2.879711,0.56566,2.346735,0.878058,0.917065,1.773546,1.328812,-0.404035,-0.404035,-0.404035,-0.404035,-0.404035,-0.404035,-0.404035,-0.404035,-0.404035,-0.404035,-0.404035,-0.404035,0.202367,-1.113819,1.282728,-0.1651,-1.674977,-0.528599,-0.510437,1.598236,0.913903,1.686964,5.336838,1.907191,2.372927,1.17036,2.524775,4.012131,2.373228,-0.429541,-0.429541,-0.429541,-0.429541,-0.429541,-0.429541,-0.429541,-0.429541,-0.429541,-0.429541,-0.429541,-0.429541
859,1.451034,1.353415,-0.202045,-2.016516,1.353153,-1.512285,-1.760058,0.094744,0.442738,-1.38943,0.096595,2.501989,-2.527653,0.767766,-1.595286,-0.053195,-0.644706,1.98853,1.98853,1.98853,1.98853,1.98853,1.98853,1.98853,1.98853,1.98853,1.98853,1.98853,1.98853,-0.675704,-0.907523,-0.865522,-1.173567,-1.72874,-1.807662,-1.06254,-1.961892,-1.962644,-0.49261,-0.609038,0.72152,-0.245602,1.564062,0.221162,0.365703,1.070306,0.624212,0.624212,0.624212,0.624212,0.624212,0.624212,0.624212,0.624212,0.624212,0.624212,0.624212,0.624212,-0.534858,-1.212893,-1.346826,0.612042,-1.19423,-1.618493,0.078526,-0.777239,-0.707029,-0.057319,0.147123,1.104701,1.104396,1.129845,0.144978,0.861128,0.850689,0.80473,0.80473,0.80473,0.80473,0.80473,0.80473,0.80473,0.80473,0.80473,0.80473,0.80473,0.80473,-0.555898,-1.580694,-1.265037,0.084694,-0.545914,-1.849407,-0.294156,-0.297811,-0.859322,-0.034812,0.427435,1.378617,1.548683,1.409794,0.972346,0.15583,1.634022,0.544535,0.544535,0.544535,0.544535,0.544535,0.544535,0.544535,0.544535,0.544535,0.544535,0.544535,0.544535
862,0.81738,0.687904,-0.281365,0.228754,-0.046975,-0.478829,-1.479232,-0.632015,-0.763081,1.670291,-1.247062,-1.084831,1.193065,-1.324375,2.232193,-2.168818,0.023136,0.683359,0.683359,0.683359,0.683359,0.683359,0.683359,0.683359,0.683359,0.683359,0.683359,0.683359,0.683359,0.797172,0.513946,-0.502736,-0.579275,-0.189169,0.098742,0.417122,1.217002,-0.009975,0.594208,-0.313137,-0.530983,0.115076,0.363112,0.212739,0.991786,0.812218,0.4431,0.4431,0.4431,0.4431,0.4431,0.4431,0.4431,0.4431,0.4431,0.4431,0.4431,0.4431,0.844784,0.096888,-0.669696,0.316395,0.69779,0.258639,1.560789,2.549408,1.776444,1.070232,0.095152,0.068712,-0.250376,0.705313,0.473843,1.556675,1.288702,1.087546,1.087546,1.087546,1.087546,1.087546,1.087546,1.087546,1.087546,1.087546,1.087546,1.087546,1.087546,2.419668,1.707714,-0.398488,-0.147665,-0.156246,1.741566,3.268906,3.0211,1.573009,3.227687,1.128276,1.240516,1.265131,1.215394,1.771184,2.246101,1.714337,0.634387,0.634387,0.634387,0.634387,0.634387,0.634387,0.634387,0.634387,0.634387,0.634387,0.634387,0.634387
865,0.066274,-0.054974,-0.503511,0.222541,-0.557939,-0.579575,-0.658762,-1.613973,-0.088769,-0.113165,-2.086285,-1.353556,-2.8525,-2.990831,-0.420777,1.698757,3.523553,-0.230877,-0.230877,-0.230877,-0.230877,-0.230877,-0.230877,-0.230877,-0.230877,-0.230877,-0.230877,-0.230877,-0.230877,-0.084763,-0.38377,-0.550428,0.085038,1.083769,0.868985,0.047052,0.460951,0.449616,1.954653,2.10502,3.301692,2.1188,2.464027,2.933491,3.855602,3.628585,0.599445,0.599445,0.599445,0.599445,0.599445,0.599445,0.599445,0.599445,0.599445,0.599445,0.599445,0.599445,-0.503443,-1.059486,-0.914137,0.35843,-0.165355,-0.902011,0.272462,0.027507,-0.414369,0.689545,1.135955,1.275477,0.870091,0.30302,1.631603,2.039535,1.14823,-0.100824,-0.100824,-0.100824,-0.100824,-0.100824,-0.100824,-0.100824,-0.100824,-0.100824,-0.100824,-0.100824,-0.100824,-0.376789,-1.024094,-0.233352,-0.337106,-0.260752,-0.445431,-0.618797,-0.016769,-0.115712,1.417595,1.533771,1.488438,1.520793,1.605377,2.204279,2.321144,2.029383,1.255181,1.255181,1.255181,1.255181,1.255181,1.255181,1.255181,1.255181,1.255181,1.255181,1.255181,1.255181
867,-1.258519,-0.650719,0.52176,1.368403,-0.668985,1.154599,1.56418,0.730427,1.032407,0.671446,0.966046,0.341489,0.28095,-0.024065,-0.136824,-0.138854,-0.040683,-0.522283,-0.522283,-0.522283,-0.522283,-0.522283,-0.522283,-0.522283,-0.522283,-0.522283,-0.522283,-0.522283,-0.522283,-0.973945,-0.47566,1.962146,1.543779,1.707397,0.536731,0.887996,0.351604,0.198627,1.180752,2.964726,4.430192,1.717836,3.008679,0.792026,-0.134434,0.773148,-0.433048,-0.433048,-0.433048,-0.433048,-0.433048,-0.433048,-0.433048,-0.433048,-0.433048,-0.433048,-0.433048,-0.433048,-0.795632,0.968698,1.00487,1.161863,1.359083,0.358489,-0.396384,-0.395512,-0.401586,0.133495,0.087281,0.441783,0.377088,0.076253,-0.720668,-0.595332,-0.490897,-0.450265,-0.450265,-0.450265,-0.450265,-0.450265,-0.450265,-0.450265,-0.450265,-0.450265,-0.450265,-0.450265,-0.450265,-0.566927,0.510779,1.333647,-1.092859,0.978359,0.686055,-0.150176,-0.627006,-0.600509,0.124724,2.447263,2.589316,0.575281,1.567775,0.168025,-0.249126,0.195366,-0.270258,-0.270258,-0.270258,-0.270258,-0.270258,-0.270258,-0.270258,-0.270258,-0.270258,-0.270258,-0.270258,-0.270258
868,7.161286,7.835325,2.911583,0.984049,-1.499546,-2.094097,0.576,-1.205671,1.849122,-0.425598,-0.105672,1.728885,1.788986,0.849798,-1.109353,0.537904,-0.115368,-0.678246,-0.678246,-0.678246,-0.678246,-0.678246,-0.678246,-0.678246,-0.678246,-0.678246,-0.678246,-0.678246,-0.678246,5.069512,6.00771,0.820869,0.89619,0.131699,0.859286,2.059065,0.266773,1.192932,-1.421091,2.128661,-1.288109,1.458738,-0.734508,-0.092678,-0.571314,-0.142634,-0.490323,-0.490323,-0.490323,-0.490323,-0.490323,-0.490323,-0.490323,-0.490323,-0.490323,-0.490323,-0.490323,-0.490323,2.748619,3.099077,0.31727,-0.13058,2.048282,-0.173489,0.324616,-0.300817,0.471089,-0.538577,-0.979124,-0.679165,0.135963,-1.094049,-0.072197,-0.752002,-0.660715,-0.606629,-0.606629,-0.606629,-0.606629,-0.606629,-0.606629,-0.606629,-0.606629,-0.606629,-0.606629,-0.606629,-0.606629,1.319729,1.094839,-0.937659,-0.895371,-0.734962,0.441859,0.389178,-0.944584,-0.04361,-1.504263,0.351267,-1.018726,-0.174878,-1.089543,-0.66884,-0.914772,-0.83625,-0.364194,-0.364194,-0.364194,-0.364194,-0.364194,-0.364194,-0.364194,-0.364194,-0.364194,-0.364194,-0.364194,-0.364194
